date,region,zone,division_code,division,ponderation,indice,var_mensuelle_pct,var_annuelle_pct,indice_ma3
2026-03-01,Diourbel,Centre,D01,Produits alimentaires et boissons non alcoolisées,421,101.99,2.3893183415319763,1.492685839386998,99.78000000000002
2026-04-01,Diourbel,Centre,D01,Produits alimentaires et boissons non alcoolisées,421,104.33,2.294342582606146,1.301097193902323,101.97666666666667
2026-05-01,Diourbel,Centre,D01,Produits alimentaires et boissons non alcoolisées,421,106.32,1.9074091824019979,1.1511749595661591,104.21333333333332
2018-01-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,74.49,,,74.49
2018-02-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,74.89,0.536984830178544,,74.69
2018-03-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,76.04,1.5355855254373107,,75.14
2018-04-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,77.46,1.867438190426074,,76.13
2018-05-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,78.6,1.4717273431448463,,77.36666666666666
2018-06-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,79.64,1.323155216284988,,78.56666666666666
2018-07-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,79.8,0.20090406830737262,,79.34666666666666
2018-08-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,79.28,-0.6516290726817031,,79.57333333333334
2018-09-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,78.34,-1.1856710393541858,,79.14
2018-10-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,76.99,-1.7232575950983042,,78.20333333333333
2018-11-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,75.64,-1.7534744772048194,,76.99
2018-12-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,74.87,-1.0179799048122606,,75.83333333333333
2019-01-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,75.34,0.6277547749432344,1.1410927641294144,75.28333333333333
2019-02-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,75.6,0.345102203344827,0.9480571504873803,75.27
2019-03-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,76.67,1.4153439153439251,0.8285113098369212,75.87
2019-04-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,78.32,2.152080344332852,1.1102504518461176,76.86333333333333
2019-05-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,79.54,1.5577119509703863,1.1959287531806861,78.17666666666666
2019-06-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,80.64,1.3829519738496332,1.255650426921151,79.5
2019-07-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,81.0,0.44642857142858094,1.5037593984962516,80.39333333333333
2019-08-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,80.32,-0.8395061728395103,1.3118062563067578,80.65333333333332
2019-09-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,79.26,-1.3197211155378308,1.1743681388818095,80.19333333333334
2019-10-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,78.24,-1.2869038607115968,1.6235874788933735,79.27333333333333
2019-11-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,76.75,-1.9043967280163554,1.4674775251189764,78.08333333333333
2019-12-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,75.73,-1.3289902280130272,1.1486576733003906,76.90666666666667
2020-01-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,76.74,1.333685461507983,1.8582426333952684,76.40666666666668
2020-02-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,77.53,1.02945009121711,2.5529100529100512,76.66666666666667
2020-03-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,78.82,1.6638720495292025,2.80422590322158,77.69666666666666
2020-04-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,80.8,2.512052778482632,3.166496424923393,79.05
2020-05-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,82.28,1.8316831683168333,3.4448076439527187,80.63333333333334
2020-06-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,83.79,1.835196888672841,3.90625,82.29
2020-07-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,83.98,0.22675736961450532,3.6790123456790225,83.35000000000001
2020-08-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,83.37,-0.7263634198618751,3.7973107569721165,83.71333333333334
2020-09-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,82.28,-1.307424733117435,3.8102447640676163,83.21000000000001
2020-10-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,80.5,-2.1633446767136633,2.88854805725971,82.05
2020-11-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,79.34,-1.4409937888198665,3.374592833876222,80.70666666666666
2020-12-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,78.3,-1.3108142172926773,3.3936352832431016,79.38
2021-01-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,78.89,0.753512132822487,2.8016679697680624,78.84333333333333
2021-02-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,79.35,0.5830903790087438,2.347478395459812,78.84666666666666
2021-03-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,81.14,2.2558286074354283,2.943415376807934,79.79333333333334
2021-04-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,82.89,2.156766083312789,2.5866336633663334,81.12666666666667
2021-05-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,84.69,2.1715526601520097,2.9290228488089376,82.90666666666667
2021-06-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,85.85,1.3697012634313444,2.4585272705573313,84.47666666666666
2021-07-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,86.4,0.6406523005241915,2.8816384853536547,85.64666666666666
2021-08-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,85.72,-0.7870370370370416,2.818759745711885,85.99000000000001
2021-09-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,84.99,-0.8516098926738214,3.293631502187644,85.70333333333333
2021-10-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,83.44,-1.8237439698788105,3.652173913043466,84.71666666666665
2021-11-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,82.01,-1.7138063279002802,3.365263423241749,83.48
2021-12-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,81.19,-0.9998780636507831,3.690932311621964,82.21333333333332
2022-01-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,83.39,2.7096933119842292,5.704145012042083,82.19666666666666
2022-02-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,85.21,2.1825158891953356,7.3850031505986236,83.26333333333334
2022-03-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,88.02,3.297735007628222,8.479171801824004,85.54
2022-04-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,90.8,3.1583730970234036,9.542767523223539,88.00999999999999
2022-05-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,93.83,3.337004405286348,10.792301334277955,90.88333333333333
2022-06-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,96.79,3.1546413726952993,12.743156668608059,93.80666666666667
2022-07-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,98.11,1.3637772497158807,13.553240740740735,96.24333333333334
2022-08-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,98.36,0.2548160228315055,14.74568362109192,97.75333333333333
2022-09-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,98.28,-0.08133387555916416,15.637133780444756,98.25
2022-10-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,97.74,-0.5494505494505586,17.138063279002868,98.12666666666667
2022-11-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,96.87,-0.8901166359729817,18.119741494939646,97.63
2022-12-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,93.86,-3.1072571487560707,15.60537011947285,96.15666666666668
2023-01-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,93.68,-0.19177498401874438,12.339609065835244,94.80333333333333
2023-02-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,94.67,1.0567890691716375,11.10198333528929,94.07
2023-03-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,96.78,2.2287947607478653,9.952283571915487,95.04333333333334
2023-04-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,99.19,2.490183922297984,9.240088105726873,96.88
2023-05-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,101.59,2.4195987498739857,8.270276031120115,99.18666666666667
2023-06-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,103.41,1.791514912885117,6.839549540241752,101.39666666666666
2023-07-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,104.14,0.7059278599748531,6.146162470696148,103.04666666666667
2023-08-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,103.88,-0.24966391396198384,5.61203741358276,103.80999999999999
2023-09-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,103.0,-0.8471313053523222,4.802604802604793,103.67333333333333
2023-10-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,102.18,-0.7961165048543606,4.542664211172509,103.02
2023-11-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,100.72,-1.4288510471716642,3.9743986786414665,101.96666666666665
2023-12-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,97.38,-3.3161239078633886,3.7502663541444603,100.09333333333332
2024-01-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,96.19,-1.222016841240503,2.679333902647296,98.09666666666665
2024-02-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,97.12,0.9668364694874754,2.5879370444702676,96.89666666666666
2024-03-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,98.35,1.2664744645798809,1.6222359991733715,97.21999999999998
2024-04-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,100.79,2.4809354346720935,1.6130658332493386,98.75333333333333
2024-05-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,102.55,1.7462049806528324,0.9449748991042339,100.56333333333333
2024-06-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,104.29,1.6967333008288676,0.8509815298327172,102.54333333333334
2024-07-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,104.62,0.3164253523827876,0.4609179950067155,103.82
2024-08-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,104.36,-0.2485184477155511,0.46207162110127875,104.42333333333333
2024-09-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,103.88,-0.4599463395937198,0.8543689320388292,104.28666666666668
2024-10-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,102.48,-1.3477088948786964,0.29359953024075125,103.57333333333332
2024-11-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,101.64,-0.8196721311475419,0.9134233518665713,102.66666666666667
2024-12-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,98.1,-3.482880755608031,0.7393715341959428,100.74000000000001
2025-01-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,98.32499999999999,0.2293577981651307,2.2195654433932788,99.35499999999998
2025-02-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,98.55,0.22883295194509046,1.4724052718286584,98.32499999999999
2025-03-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,100.55,2.0294266869609334,2.2369089984748403,99.14166666666665
2025-04-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,102.61,2.048731974142215,1.8057346959023723,100.57
2025-05-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,104.86,2.1927687359906356,2.2525597269624553,102.67333333333333
2025-06-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,106.66,1.7165744802593919,2.2725093489308623,104.71
2025-07-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,107.6,0.8813050815675849,2.848403746893502,106.37333333333333
2025-08-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,107.43,-0.15799256505575343,2.941740130318138,107.23
2025-09-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,106.99,-0.4095690216885495,2.9938390450519936,107.33999999999999
2025-10-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,106.13,-0.8038134405084607,3.5616705698672924,106.85000000000001
2025-11-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,104.74,-1.309714501083581,3.0499803227075795,105.95333333333333
2025-12-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,101.4,-3.1888485774298148,3.3639143730886945,104.08999999999999
2026-01-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,97.72,-3.6291913214990257,-0.615306381896763,101.28666666666668
2026-02-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,99.87,2.2001637331150237,1.3394216133942205,99.66333333333334
2026-03-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,102.21,2.3430459597476583,1.6509199403281993,99.93333333333334
2026-04-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,104.32,2.0643772624987733,1.666504239352884,102.13333333333333
2026-05-01,Kaolack,Centre-Sud,D01,Produits alimentaires et boissons non alcoolisées,421,106.12,1.725460122699407,1.2016021361815898,104.21666666666665
2018-01-01,Kolda,Sud,D01,Produits alimentaires et boissons non alcoolisées,421,72.59,,,72.59
2018-02-01,Kolda,Sud,D01,Produits alimentaires et boissons non alcoolisées,421,72.86,0.371952059512326,,72.725
2018-03-01,Kolda,Sud,D01,Produits alimentaires et boissons non alcoolisées,421,74.3,1.976393082624206,,73.25
2018-04-01,Kolda,Sud,D01,Produits alimentaires et boissons non alcoolisées,421,75.51,1.6285329744279986,,74.22333333333334
2018-05-01,Kolda,Sud,D01,Produits alimentaires et boissons non alcoolisées,421,77.12,2.132167924778172,,75.64333333333333
2018-06-01,Kolda,Sud,D01,Produits alimentaires et boissons non alcoolisées,421,77.9,1.0114107883817391,,76.84333333333335
2018-07-01,Kolda,Sud,D01,Produits alimentaires et boissons non alcoolisées,421,78.17,0.3465982028241221,,77.73
2018-08-01,Kolda,Sud,D01,Produits alimentaires et boissons non alcoolisées,421,77.94,-0.2942305232186304,,78.00333333333333
2018-09-01,Kolda,Sud,D01,Produits alimentaires et boissons non alcoolisées,421,76.82,-1.4370028226841192,,77.64333333333333
2018-10-01,Kolda,Sud,D01,Produits alimentaires et boissons non alcoolisées,421,75.28,-2.004686279614676,,76.67999999999999
2018-11-01,Kolda,Sud,D01,Produits alimentaires et boissons non alcoolisées,421,73.94,-1.7800212539851312,,75.34666666666666
2018-12-01,Kolda,Sud,D01,Produits alimentaires et boissons non alcoolisées,421,72.85,-1.474168244522589,,74.02333333333333
2019-01-01,Kolda,Sud,D01,Produits alimentaires et boissons non alcoolisées,421,73.41,0.7687028140013652,1.1296321807411358,73.39999999999999
2019-02-01,Kolda,Sud,D01,Produits alimentaires et boissons non alcoolisées,421,73.84,0.5857512600463188,1.3450452923414735,73.36666666666666
